ID,Text,LabelID
338,"Early detection of anemia symptoms in pets is crucial for prompt treatment. Be attentive to signs such as reduced appetite, difficulty breathing or rapid breathing, elevated heart rate, and lethargy. Monitor changes in gum color, as pale or yellow gums may indicate jaundice. Other symptoms to watch for include weakness or collapse, limited energy for play, increased sleeping, white or yellow gums, loss of appetite, dark stool, and discolored urine.",ASC26
339,"Owners should monitor their pets for signs of anemia, such as reduced appetite, difficulty breathing or rapid breathing, elevated heart rate, and lethargy. Keep an eye on changes in gum color, as pale or yellow gums may indicate jaundice. Other symptoms to watch for include weakness or collapse, decreased energy for play, increased sleeping, white or yellow gums, loss of appetite, dark stool, and discolored urine.",ASC26
340,"Detecting symptoms of anemia in pets is crucial for their health and well-being. Signs such as reduced appetite, difficulty breathing or rapid breathing, elevated heart rate, and lethargy should not be ignored. Check for changes in gum color, as pale or yellow gums may indicate jaundice. Other symptoms to be aware of include weakness or collapse, limited energy for play, increased sleeping, white or yellow gums, loss of appetite, dark stool, and discolored urine.",ASC26
341,"It's crucial for pet owners to recognize symptoms of anemia in their furry companions for timely intervention. Be attentive to signs such as reduced appetite, difficulty breathing or rapid breathing, elevated heart rate, and lethargy. Watch for changes in gum color, as pale or yellow gums may indicate jaundice. Other symptoms to watch for include weakness or collapse, limited energy for play, increased sleeping, white or yellow gums, loss of appetite, dark stool, and discolored urine.",ASC26
342,"Recognizing symptoms of anemia in pets is essential for prompt treatment. Signs such as reduced appetite, difficulty breathing or rapid breathing, elevated heart rate, and lethargy should not be overlooked. Pay attention to changes in gum color, as pale or yellow gums may indicate jaundice. Other symptoms to watch for include weakness or collapse, decreased energy for play, increased sleeping, white or yellow gums, loss of appetite, dark stool, and discolored urine.",ASC26
343,"Being attentive to symptoms of anemia in pets is crucial for their health and well-being. Look out for signs such as reduced appetite, difficulty breathing or rapid breathing, elevated heart rate, and lethargy. Monitor changes in gum color, as pale or yellow gums may indicate jaundice. Other symptoms to watch for include weakness or collapse, limited energy for play, increased sleeping, white or yellow gums, loss of appetite, dark stool, and discolored urine.",ASC26
344,"Owners should remain vigilant for symptoms of anemia in their pets, as early detection can lead to effective management. Look out for signs such as reduced appetite, difficulty breathing or rapid breathing, elevated heart rate, and lethargy. Pay attention to changes in gum color, as pale or yellow gums may indicate jaundice. Other symptoms to be aware of include weakness or collapse, decreased energy for play, increased sleeping, white or yellow gums, loss of appetite, dark stool, and discolored urine.",ASC26
345,"Pet owners must be aware of the symptoms of anemia in their furry companions to provide timely care. Look out for signs such as reduced appetite, difficulty breathing or rapid breathing, elevated heart rate, and lethargy. Check for changes in gum color, as pale or yellow gums may indicate jaundice. Other symptoms to watch for include weakness or collapse, limited energy for play, increased sleeping, white or yellow gums, loss of appetite, dark stool, and discolored urine.",ASC26
346,"Dark stool, Decreased appetite, Difficulty breathing or rapid breathing, Discolored urine, Elevated heart rate, Increased sleeping, Lethargy, Loss of appetite, Pale gums, Weakness or collapse, Yellow gums (jaundice).",ASC26
347,"Dark stools, Decreased appetites, Difficulties breathing or rapid breathing, Discolored urines, Elevated heart rates, Increased sleeping, Lethargies, Losses of appetite, Pale gums, Weaknesses or collapses, Yellow gums (jaundice).",ASC26
348,"Dark stool, Decreased appetite, Difficulty breathing or rapid breathing, Discolored urine, Elevated heart rate, Increased sleeping, Lethargy, Loss of appetite, Pale gum, Weakness or collapse, Yellow gum (jaundice).",ASC26
349,"Dark stool, Decreased appetites, Difficulty breathing or rapid breathing, Discolored urine, Elevated heart rate, Increased sleeping, Lethargies, Loss of appetite, Pale gums, Weakness or collapse, Yellow gums (jaundice).",ASC26
350,"Yellow gums (jaundice), Weakness or collapse, Pale gums, Loss of appetite, Lethargy, Increased sleeping, Elevated heart rate, Discolored urine, Difficulty breathing or rapid breathing, Decreased appetite, Dark stool.",ASC26
351,"Dark stool, Decreased appetites, Difficulty breathin' or rapid breathin', Discolored urine, Elevated heart rate, Increased sleepin', Lethargy, Loss of appetite, Pale gums, Weakness or collapse, Yellow gums (jaundice).",ASC26
352,"Diminished appetite, Breathing difficulty or rapid breathing, Accelerated heart rate, Languor, Pallor, Feebleness or collapse, Insufficient energy for play, Unusual amount of sleep, Light gums, Depleted appetite, Black stool, Altered urine color.",ASC26
353,"Dark stool, Difficulty breathing or rapid breathing, Elevated heart rate, Lethargy, Pale gums, Weakness or collapse, Decreased appetite, Discolored urine, Increased sleeping, Loss of appetite, Yellow gums (jaundice).",ASC26
354,"Decreased appetite, Difficulty breathing or rapid breathing, Discolored urine, Dark stool, Elevated heart rate, Increased sleeping, Lethargy, Loss of appetite, Pale gums, Weakness or collapse, Yellow gums (jaundice).",ASC26
365,"Symptoms of Low Blood Sugar in Cats
The symptoms of low blood sugar in cats, even in the warning stage, are easy to detect and often unsettling to cat owners. A cat with hypoglycemia is quickly losing brain power, resulting in neurologic disorders and an increased appetite as the body relies on food consumption for an energy supply. Depending on how low the feline’s blood sugar levels have dropped, symptoms could be mild to severe. 

Mild Low Blood Sugar

Lethargy
Drowsiness
Pupil dilation 
Tachypnea (breathing rapidly) 
Palpitations of the heart
Nervousness
Nausea
Appetite increase 
Moderate Low Blood Sugar

Poor coordination 
Tremors
Shaking 
Tilting of the head
Weakness
Disorientation 
Severe Low Blood Sugar

Coma 
Seizures
Death",ASC332
